taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
alien_species_cyprus:taxon:4be06bdb36ec042e8b9ece675c7360ff,Cyprus,CY,present,introduced,,unaided,,,
alien_species_cyprus:taxon:4c6536279796cad3dd273e946edb5722,Cyprus,CY,present,introduced,,foodContaminant,2010/2010,Skuhravá M et al. (2010) Diptera. Chapter 10. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(2): 553–602. doi: 10.3897/biorisk.4.53,Data on distribution and date of last observation unavailable. Earliest publication year used.
alien_species_cyprus:taxon:4c6536279796cad3dd273e946edb5722,Cyprus,CY,present,introduced,,contaminantOnPlants,2010/2010,Skuhravá M et al. (2010) Diptera. Chapter 10. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(2): 553–602. doi: 10.3897/biorisk.4.53,Data on distribution and date of last observation unavailable. Earliest publication year used.
alien_species_cyprus:taxon:4c68d9371477d7ff77a9e7c688934784,Cyprus,CY,present,introduced,casual,agriculture,1862/1989,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Hadjikyriakou G, Hadjisterkotis E (2002) The adventive plants of Cyprus with new records of invasive species. Zeitschrift fur Jagdwissenschaft 48: 59–71. https://doi.org/10.1007/BF02192393",
alien_species_cyprus:taxon:4c7b6b1c8c52f88805a9b9699a580f0a,Cyprus,CY,present,introduced,casual,horticulture,2000/2019,"Hadjikyriakou G, Makris C, Christofides Y, Alziar G (2004) Additions to the flora of Cyprus. Le Journal de Botanique de la Societe de botanique de France 27: 31-46.Hadjikyriakou G (2004) Contribution to the study of the flora of Cyprus 1 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 1]. Dasoponos 20: 5-8.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/; Hadjikyriakou, G. N., Hand, R., Christodoulou, C. S., Makris, C., Chrysostomou, G., Iosif, K. & Kefalas, K. 2025: New noteworthy records of flowering plants in Cyprus (1996–2024). – Cypricola 25: 1-13",
alien_species_cyprus:taxon:4c7b6b1c8c52f88805a9b9699a580f0a,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,2000/2019,"Hadjikyriakou G, Makris C, Christofides Y, Alziar G (2004) Additions to the flora of Cyprus. Le Journal de Botanique de la Societe de botanique de France 27: 31-46.Hadjikyriakou G (2004) Contribution to the study of the flora of Cyprus 1 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 1]. Dasoponos 20: 5-8.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/; Hadjikyriakou, G. N., Hand, R., Christodoulou, C. S., Makris, C., Chrysostomou, G., Iosif, K. & Kefalas, K. 2025: New noteworthy records of flowering plants in Cyprus (1996–2024). – Cypricola 25: 1-13",
alien_species_cyprus:taxon:4c8908f5c46ce396e1a7a30cc5153fd4,Cyprus,CY,doubtful,uncertain,casual,transportationHabitatMaterial,1923/1923,"Georghiou, G. P. 1977. The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens Greece 347 pp.",Data on distribution and date of last observation unavailable.
alien_species_cyprus:taxon:4c8bc7dea493ce099afbed4dc69e9697,Cyprus,CY,doubtful,introduced,casual,foodContaminant,1874/1937,"Baudi di Selve F (1874) Coleopterorum messis in insula Cypro et Asia minore ab Eugenio Truqui congregatae recensitio: de Europaeis notis quibusdam additis. Pars quinta. Berliner Entomologische Zeitschrift 17: 317-338.; Georghiou GP (1977) The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens, Greece, 347 pp.","Date of first observation not known, earliest known publication year used."
alien_species_cyprus:taxon:4c8bc7dea493ce099afbed4dc69e9697,Cyprus,CY,doubtful,introduced,casual,timberTrade,1874/1937,"Baudi di Selve F (1874) Coleopterorum messis in insula Cypro et Asia minore ab Eugenio Truqui congregatae recensitio: de Europaeis notis quibusdam additis. Pars quinta. Berliner Entomologische Zeitschrift 17: 317-338.; Georghiou GP (1977) The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens, Greece, 347 pp.","Date of first observation not known, earliest known publication year used."
alien_species_cyprus:taxon:4c97a38dab6cb57a3d3338a28d25ef30,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersShip,/2025,,Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/261150633
alien_species_cyprus:taxon:4c9aa85c7e4e064320f695a9f11ba796,Cyprus,CY,present,uncertain,widespreadInvasive,horticulture,,"Christofides, Y. 2017. Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.Flora of Cyprus (2022) https://www.flora-of-cyprus.eu/cdm_dataportal/taxon/410c795c-34c6-4759-bcac-b191cbc7b708 (accessed 28/11/2022) ",
alien_species_cyprus:taxon:4c9aa85c7e4e064320f695a9f11ba796,Cyprus,CY,present,uncertain,widespreadInvasive,agriculture,,"Christofides, Y. 2017. Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.Flora of Cyprus (2022) https://www.flora-of-cyprus.eu/cdm_dataportal/taxon/410c795c-34c6-4759-bcac-b191cbc7b708 (accessed 28/11/2022) ",
alien_species_cyprus:taxon:4ca91da29ef3662ebce1668aa3326591,Cyprus,CY,present,introduced,cultivated,agriculture,/2025,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.",
alien_species_cyprus:taxon:4cd7c70a47a887bad662f0cd47037e09,Cyprus,CY,present,introduced,established,foodContaminant,1870/1967,"Baudi di Selve, F. (1870) Coleopterorum messis in insula Cypro et Asia minore ab Eugenio Truqui congregate recensitio: de Europaeis notis quibusdam additis. Pars tertia. Berliner Entomologische Zeitschrift 14: 49-70.; Georghiou GP (1977) The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens, Greece, 347 pp.;",
alien_species_cyprus:taxon:4d109377c07024d1d03cef9261ee5509,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.,as Gingo biloba
alien_species_cyprus:taxon:4d3a5fe90a6b4c84d9f128f3ebe06572,Cyprus,CY,present,uncertain,,,2017/2022,"Rousou M, Langeneck J, Apserou C, Arvanitidis C, Charalambous S, Chrysanthou K, Constantinides G, Dimitriou PD, García Gómez SC, Hadjieftychiou SI, Katsiaras N, Kleitou P, Kletou D, Küpper FC, Louizidou P, Martins R, Moraitis ML, Papageorgiou N, Papatheodoulou M, Petrou A, Xevgenos D, Vasiliades L, Voultsiadou E, Chintiroglou CC, Castelli A (2023) Polychaetes (Annelida) of Cyprus (Eastern Mediterranean Sea): An Updated and Annotated Checklist including New Distribution Records. Diversity 15(8): 941. https://doi.org/10.3390/d15080941",
alien_species_cyprus:taxon:4e2c666eba19b6fccf54bb573663678d,Cyprus,CY,present,uncertain,,,2002/2002,"Holmer M, Argyrou M, Dalsgaard T, Danovaro R and others (2008) Effects of fish farm waste on Posidonia oceanica meadows:synthesis and provision of monitoring and management tools. Mar Pollut Bull 56: 1618−1629.",
alien_species_cyprus:taxon:4e38e77ece63bc7c32962111da90caf3,Cyprus,CY,present,introduced,casual,agriculture,1905/2000,"Meikle RD (1985) Flora of Cyprus, Vol 2.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | Hadjikyriakou GN (2013) Contribution to the study of the Flora of Cyprus. Dasoponos 54: 7-10.",
alien_species_cyprus:taxon:4e38e77ece63bc7c32962111da90caf3,Cyprus,CY,present,introduced,casual,horticulture,1905/2000,"Meikle RD (1985) Flora of Cyprus, Vol 2.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | Hadjikyriakou GN (2013) Contribution to the study of the Flora of Cyprus. Dasoponos 54: 7-10.",
alien_species_cyprus:taxon:4e38e77ece63bc7c32962111da90caf3,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,1905/2000,"Meikle RD (1985) Flora of Cyprus, Vol 2.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | Hadjikyriakou GN (2013) Contribution to the study of the Flora of Cyprus. Dasoponos 54: 7-10.",
alien_species_cyprus:taxon:4e5bc78ce3cb2c51ba1ff33cbb4b9bdc,Cyprus,CY,present,introduced,,hullFouling,2016/2016,"Ulman A, Ferrario J, Occhpinti-Ambrogi A, Arvanitidis C, Bandi A, Bertolino M, Bogi C, Chatzigeorgiou G, Cicek BA, Deidun A, Ramos-Espla A, Kocak C, Lorenti M, Martinez-Laiz G, Merlo G, Princisgh E, Scribano G, Marchini A (2017) A massive update of non-indigenous species records in Mediterranean marinas. PeerJ 5: e3954. https://doi.org/10.7717/peerj.3954",
alien_species_cyprus:taxon:4e7a2ed01a4afdfee15f1be3624b9306,Cyprus,CY,present,introduced,casual,agriculture,1958/1958,"Meikle RD (1985) Flora of Cyprus, Vol. 2.",
alien_species_cyprus:taxon:4e9b8d20bae2388908c1ada5ccdf780b,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,1974/,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:4ea2fce88626de4184e1b20703c26fa8,Cyprus,CY,present,introduced,widespreadInvasive,,1862/1999,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Hand R (2004) Supplementary notes to the flora of Cyprus IV. Willdenowia 34(2): 427-456. https://doi.org/10.3372/wi.34.34210Hadjikyriakou G (2009) Contribution to the study of the flora of Cyprus 12 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 12]. Dasoponos 38: 7-10.",
alien_species_cyprus:taxon:4f15cbd9e0078c1ff838b08d51c617fa,Cyprus,CY,present,introduced,cultivated,agriculture,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.",
alien_species_cyprus:taxon:4f15cbd9e0078c1ff838b08d51c617fa,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.",
alien_species_cyprus:taxon:4f2cb7b62cfd7f2c87ba4854bb1ab6cb,Cyprus,CY,present,introduced,,unaided,1996/1997,"Morhange C, Goiran JP, Bourcier M, Carbonel P, Le Campion J, Rouchy J-M, Yon M (2000) Recent Holocene paleo-environmental evolution and coastline changes of Kition, Larnaca, Cyprus, Mediterranean Sea. Marine Geology 170(1-2): 205-230. https://doi.org/10.1016/S0025-3227(00)00075-X",
alien_species_cyprus:taxon:4f96ce45f6a4735a6ba0c16c0c4e2c1a,Cyprus,CY,present,introduced,,unaided,2004/2014,"Tzomos T, Kitsos S, Christodoulou M, Koukouras A, Eleftheriou A (2007) Investigation of the evolution and dispersion rates of the lessepsian Pisces in the Mediterranean. 1st Panhellenic meeting for the invasion of alien aquatic species in the eastern Mediterranean, Heraklion, Crete, 5-6 November 2007.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2):109-134. https://doi.org/10.12681/mms.113",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/257937235
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,Cyprus,CY,present,introduced,widespreadInvasive,transportationHabitatMaterial,2022/2025,"John E, Kolokotronis D (2023) First record of Zelus renardii Kolenati, 1857 (Heteroptera: Reduviidae: Harpactorinae) for Cyprus. Entomologist’s Monthly Magazine 159: 59–65. doi: 10.31184/M00138908.1591.4177","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,Cyprus,CY,present,introduced,widespreadInvasive,contaminantNursery,2022/2025,"John E, Kolokotronis D (2023) First record of Zelus renardii Kolenati, 1857 (Heteroptera: Reduviidae: Harpactorinae) for Cyprus. Entomologist’s Monthly Magazine 159: 59–65. doi: 10.31184/M00138908.1591.4177","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersAirplane,2022/2025,"John E, Kolokotronis D (2023) First record of Zelus renardii Kolenati, 1857 (Heteroptera: Reduviidae: Harpactorinae) for Cyprus. Entomologist’s Monthly Magazine 159: 59–65. doi: 10.31184/M00138908.1591.4177","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersShip,2022/2025,"John E, Kolokotronis D (2023) First record of Zelus renardii Kolenati, 1857 (Heteroptera: Reduviidae: Harpactorinae) for Cyprus. Entomologist’s Monthly Magazine 159: 59–65. doi: 10.31184/M00138908.1591.4177","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,Cyprus,CY,present,introduced,widespreadInvasive,containerBulk,2022/2025,"John E, Kolokotronis D (2023) First record of Zelus renardii Kolenati, 1857 (Heteroptera: Reduviidae: Harpactorinae) for Cyprus. Entomologist’s Monthly Magazine 159: 59–65. doi: 10.31184/M00138908.1591.4177","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,Cyprus,CY,present,introduced,widespreadInvasive,vehicles,2022/2025,"John E, Kolokotronis D (2023) First record of Zelus renardii Kolenati, 1857 (Heteroptera: Reduviidae: Harpactorinae) for Cyprus. Entomologist’s Monthly Magazine 159: 59–65. doi: 10.31184/M00138908.1591.4177","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:4fea4c336801ed472d725d43155abcea,Cyprus,CY,present,introduced,established,biologicalControl,1977/1979,"Greathead, D. J. 1976. A Review of Biological Control in Western and Southern Europe. Commonwealth Agricultural Bureaux Slough, UK",
alien_species_cyprus:taxon:505789b7930dd83a814a095d80bc7679,Cyprus,CY,present,introduced,cultivated,agriculture,/2025,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Lučan R, Bartonička T, Čížek M, Jedlička P, Řeřucha Š, Šálek M,  Nicolaou H, Horáček I (2010) Spatial activity and diet of Rousettus aegyptiacus in Cyprus: Does conservation of the only European fruit bat depend on supporting alien plants? In: 15th International Bat Research Conference.Lučan RK, Bartonička T, Jedlička P, Řeřucha Š, Šálek M, Čížek M, Nicolaou H, Horáček I (2016) Spatial activity and feeding ecology of the endangered northern population of the Egyptian fruit bat (Rousettus aegyptiacus). Journal of Mammalogy 97(3): 815-822. https://www.jstor.org/stable/26373102",
alien_species_cyprus:taxon:50aae216850bb3bb0d317c58912d8350,Cyprus,CY,present,introduced,widespreadInvasive,corridor,2013/2025,"Evripidou S (2013) Toxic Lionfish makes its way to Cyprus waters. http://www.cyprus-mail.com/cyprus/toxic-Lionfishmakes-its-way-cyprus-waters/20130220Bariche M, Torres M, Azzurro M (2013) The presence of the invasive Lionfish Pterois miles in the Mediterranean Sea. Mediterranean Marine Science 14(2): 292-294. http://dx.doi.org/10.12681/mms.428Iglesias S, Frotte L (2015) Alien marine fishes in Cyprus: update and new records. Aquatic Invasions 10(4): 425-438. http://dx.doi.org/10.3391/ai.2015.10.4.06Oray IK, Sınay E, Karakulak FS, Yıldız T (2015) An expected marine alien fish caught at the coast of Northern Cyprus: Pterois miles (Bennett, 1828). Journal of Applied Ichthyology 31(4): 733-735. https://doi.org/10.1111/jai.12857",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/323494800
alien_species_cyprus:taxon:50aae216850bb3bb0d317c58912d8350,Cyprus,CY,present,introduced,widespreadInvasive,unaided,2013/2025,"Evripidou S (2013) Toxic Lionfish makes its way to Cyprus waters. http://www.cyprus-mail.com/cyprus/toxic-Lionfishmakes-its-way-cyprus-waters/20130220Bariche M, Torres M, Azzurro M (2013) The presence of the invasive Lionfish Pterois miles in the Mediterranean Sea. Mediterranean Marine Science 14(2): 292-294. http://dx.doi.org/10.12681/mms.428Iglesias S, Frotte L (2015) Alien marine fishes in Cyprus: update and new records. Aquatic Invasions 10(4): 425-438. http://dx.doi.org/10.3391/ai.2015.10.4.06Oray IK, Sınay E, Karakulak FS, Yıldız T (2015) An expected marine alien fish caught at the coast of Northern Cyprus: Pterois miles (Bennett, 1828). Journal of Applied Ichthyology 31(4): 733-735. https://doi.org/10.1111/jai.12857",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/323494800
